"ID","PARTNER_ID","NAME","ADDRESS","ADDRESS_2","CITY","STATE","POSTAL_CODE","COUNTRY","TIMEZONE","PHONE","EMAIL","FAX","LONGITUDE","LATITUDE","ERROR"
"55740add7261697cc80005fa","555219317261692b0c070000","c638354994d545d1c5e35de96343a85c","3-4-1 Minatomirai","Nishi-ku","Yokohama","Kanagawa","220-0012","JP","America/Chicago","","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilO6IAI, 001M000000ovaOEIAY]"
"55760099726169396d000a6b","504761b5b08eaa0002000373","04a1348607b18b43502b2a1da49891f5","Provincetown Art Association and Museum","460 Commercial Street","Provincetown ","MA","02657","US","America/Chicago","","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZXrIAM, 001M000000oilmFIAQ]"
"54ed70b972616920d5562500","54d0f0b6776f726390b60100","b9d90f9f13c5aab5e011e25c5d59d4dc","9 Chongwenmen E Street","Dongcheng","Beijing","","100600","CN","America/Chicago","+86 13701078721, (+86 10) 6525 1005","brian@redgategallery.com","(+86 10) 6525 1005","116.434801","39.901613","Partner Ext Id: more than one record found for external id field: [001M000000ova6SIAQ, 001M000000oilO5IAI]"
"555f8b767261692b09530200","555f8ac1726169799c2b0400","53cbc9c028f834deb4f8f72dee4a7c1b","1040 MASS MoCA Way","","North Adams","Massachusetts","01247","US","America/New_York","","","","-73.115791","42.701671","Partner Ext Id: more than one record found for external id field: [001M000000oim6kIAA, 001M000000ovZZZIA2]"
"55771b0772616968a20002cd","55771a6b7261692b030000fc","b37fa2e6c0af0b0caa7bbf27a065b9d0","648 Broadway","","New York","NY","10012","US","America/New_York","212-268-3628","info@ChristianDuvernois.com","","-73.995373","40.726614","Partner Ext Id: more than one record found for external id field: [001M000000ovaQcIAI, 001M000000oim8bIAA]"
"5577b07e7261696e7b000025","528b6d8e8b3b816ef600019c","c5f8ea82b8d638e33224c65fecde8127","Exhibition Galleries 1 - 3, Hong Kong Central Library","66 Causeway Road, Causeway Bay","Hong Kong","","999077 ","HK","America/Chicago","","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZfkIAE, 001M000000oilUyIAI]"
"55789d8f7261692b0f000270","50c555214822d3150900005e","0cf71721788e2e4eb8c5270f2d759fec","Rämistrasse 31","","Zurich","ZH","8001","CH","Europe/Zurich","+41442616880","mail@mai36.com","+41442616881","8.550171","47.371494","Partner Ext Id: more than one record found for external id field: [001M000000ovZgaIAE, 001M000000oilbRIAQ]"
"55360a6b7261691032cd2200","55360a11726169102bca2300","c7dda3f9f152f012047d0695d088b2b8","21 Orchard Boulevard","#01-21 Park House","Singapore","","248645","SG","America/Chicago","+65 6878 0103 ","info@collectors.com.sg","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilIXIAY, 001M000000ovaMbIAI]"
"5579923b7261692b7c00001b","557991567261692b0f00004b","155b6429c73c7f7ea2840550c17d4217","Knöbelstraße 27","","Munich","","80538","DE","Europe/Berlin","0049 89 21939250","info@andreasbinder.de","","11.586833","48.137117","Partner Ext Id: more than one record found for external id field: [001M000000ovaS4IAI, 001M000000oim67IAA]"
"557995ff7261692bc5000067","53f632aa7261692cfe640100","8533d045813c0a992d422b8143bcc5f2","Amalienstraße 45","","Munich","","80799","DE","Europe/Berlin","","mail@galeriedonatz.de","Germany","11.577406","48.148916","Partner Ext Id: more than one record found for external id field: [001M000000ovaS5IAI, 001M000000oilfHIAQ]"
"55799a377261692b0b00005a","52d6decaebad647dd9000186","82767aca1d1245e95a191e3cc0ff667d","Theresienstraße 56","","Munich","","80333","DE","Europe/Berlin","","contact@barbaragross.de","Germany","11.573629","48.148601","Partner Ext Id: more than one record found for external id field: [001M000000oilOcIAI, 001M000000ovZl4IAE]"
"55799d2e7261692b0600007e","54ff4d3e726169071a7b1300","7f9cad9ff278dec2a4763069bcf86483","Maximilianstraße 10","","Munich","","80539","DE","Europe/Berlin","","info@fredjahn.com","Germany","11.580037","48.138989","Partner Ext Id: more than one record found for external id field: [001M000000ovaS6IAI, 001M000000oilkGIAQ]"
"5579a2cc7261692b080000b1","53ea92917261696d8a1a0300","7ae80377f5af02db366b5a6cddd6c354","Theresienstraße 48","","Munich","","80333","DE","Europe/Berlin","","mail@galerie-jovandeloo.com","Germany","11.574076","48.148555","Partner Ext Id: more than one record found for external id field: [001M000000oim12IAA, 001M000000ovaS8IAI]"
"5579a7e372616964890007ba","5579a6cc7261692b1700005c","fcf41156133c38154e118ae86238f315","Augustenstraße 48","","Munich","","80333","DE","Europe/Berlin","","galerie.karin.sachs@gmx.net ","Germany","11.56246","48.148024","Partner Ext Id: more than one record found for external id field: [001M000000oim8hIAA, 001M000000ovaSAIAY]"
"5579ac7d7261693fd700076c","54ff4e4c776f725aa6980100","3e9c8addc018820cbc70b1232e97d559","Maximiliansstraße 45","","Munich","","80538","DE","America/Chicago","","info@galerietanit.com","Germany","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZqUIAU, 001M000000oilkHIAQ]"
"53334efd9c18db0dfa00058f","530d00c0221393cae80001bb","Primary Location","6023 Washington Blvd","","Culver City","CA","90232","US","America/Los_Angeles","310-280-0226","deb@klowdenmann.com","","-118.376655","34.031695","Partner Ext Id: more than one record found for external id field: [001M000000oilQAIAY, 001M000000ovZoFIAU]"
"5511b1907261695066ea0b00","5511b0977261692bfc1e0900","1c71645687eb8a4decb119cfda6d9e94","86 Delancey Street","","New York","NY ","10002","US","America/New_York","","","","-73.981505","40.718884","Partner Ext Id: more than one record found for external id field: [001M000000oillGIAQ, 001M000000ovaIgIAI]"
"5579f58972616905c3000141","5579f477726169594a000159","0354015f5ad2d6c642a5d16d67764a3d","1202 Dragon Street","Ste. 103","Dallas","TX","75207","US","America/Chicago","214.969.1852","info@pdnbgallery.com","","-96.817671","32.78879","Partner Ext Id: more than one record found for external id field: [001M000000ova8DIAQ, 001M000000oimHDIAY]"
"557c894f72616959560008d5","5511b0977261692bfc1e0900","e21cee1228d4d9b970a2ea36fe4ddc88","86 Delancey Street","","New York","NY","10002","US","America/New_York","646-822-2099","info@dfcontemporary.com","","-73.981505","40.718884","Partner Ext Id: more than one record found for external id field: [001M000000oillGIAQ, 001M000000ovaIgIAI]"
"55813b137261690fae0004f7","53568f23a09a6735e8000933","3e510c6582e5630bd6c27d770a97546a","Metro Toronto Convention Centre, North Building","255 Front Street West","Toronto","Ontario","M5V 2W6","CA","America/Chicago","","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilxhIAA, 001M000000ovZk2IAE]"
"5581720972616909860005c0","537a17c49c18dbefa90015e0","ac991dc571c1be7cf931c6a2ccacde7f","PM/AM, 259–269 Old Marylebone Road","","London","","NW1 5RA","GB","America/Chicago","","info@pmam.org","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZpWIAU, 001M000000oilYiIAI]"
"517afac97c186576cd00020e","517ada4f14f1316933000016","Primary Location","64 Flicker Street","","Memphis","TN","38104","US","America/Chicago","901-767-3800","gallery@davidluskgallery.com","901-767-3828","-89.971083","35.133595","Partner Ext Id: more than one record found for external id field: [001M000000oilWJIAY, 001M000000ovZhuIAE]"
"5582d6a772616970cd00002f","5581be0f7261691673000012","210bf5c59bac1419b8e2e9467e449b85","Coral Gables Country Club","","Miami","","33133","US","America/Chicago","","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZs0IAE, 001M000000oimEhIAI]"
"5582f8477261691d7f0000a4","55664f427261696c287f0000","1bc66f7b1c7da05e9005e5d8b0ad97c2"," 750 Hornby St","","Vancouver","","BC V6Z 2H7","CA","America/Chicago","","","","-123.120619","49.282994","Partner Ext Id: more than one record found for external id field: [001M000000oim6wIAA, 001M000000ovaQDIAY]"
"5586741d72616908c3000143","556f367772616929dce80000","Ronald Rozenbaum","Rue de Crayer 2","-","Brussels","None","1000","BE","America/Chicago","+32477950487","rozenbaum@gmail.com","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oim5bIAA, 001M000000ovZUiIAM]"
"55881f1672616970c10000a9","55881ac272616970c20000d2","dbc8a1ad65f33128a45da99ff135e92c","Francis House","3-7 Redwell Street","Norwich","Norfolk NR2 4SN","","GB","Europe/London","","","","1.296739","52.630314","Partner Ext Id: more than one record found for external id field: [001M000000ovaSJIAY, 001M000000oimACIAY]"
"5588393c72616942fe00000e","542d71d07261692cc5bb0000","b6a318cddf201ca32138a3f51844a09b","24 George Silundika Ave","Suite 211-13, 2nd Floor, Mercury House","Harare","","","ZW","Africa/Harare","","","","31.050324","-17.829627","Partner Ext Id: more than one record found for external id field: [001M000000oilfNIAQ, 001M000000ovaSRIAY]"
"5588672f7261692cdc000860","55884922726169561d0007e0","ca6003f2e77b7eb962fbe079cf045358","#1L 776 Hart St. ","","Brooklyn","NY","","US","America/Chicago","718 578 1195","jourdain.lee@gmail.com","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilBLIAY, 001M000000ovaPtIAI]"
"558952a972616974a00000c5","558952637261692d9c00010f","cb65413629ebc6d50f5761b815bef4c0","St. Johanns-Vorstadt 78","","Basel","","4056","CH","Europe/Zurich","+ 41 61 322 56 59","","","7.583291","47.565174","Partner Ext Id: more than one record found for external id field: [001M000000oimHEIAY, 001M000000ovaSDIAY]"
"5589c66f72616970cc000184","5589c3fa7261697063000261","79c75b97ca308ab739b28ef396e46012","12 West Road","","Orleans","MA","","US","America/New_York","","","","-70.006756","41.785515","Partner Ext Id: more than one record found for external id field: [001M000000oimH9IAI, 001M000000ovaRyIAI]"
"558c63e772616931ce0004ae","504a16a82bfaf90002000142","883368e891736ebfd5b8ba54db8f84bf","101 Spring Street","","New York","NY","10012","US","America/New_York","","","","-73.999364","40.723517","Partner Ext Id: more than one record found for external id field: [001M000000ovZY1IAM, 001M000000oimIjIAI]"
"558ddadd726169396300096a","556f7e5c7261692b3fff0100","9647ba13edc781a5cbc87b80f34c6463","Isabel la Católica 30","Centro Histórico","Mexico City","DF","06010","MX","America/Chicago","+52 55 55101794","fifty24mx@loshappypeople.com","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovaORIAY, 001M000000oim8JIAQ]"
"51d781f38b3b81aacd00003d","51905d90982905ff57000017","Primary Location","Brüsseler Straße 85","","Cologne","","50672","DE","Europe/Berlin","+49-(0)221-2570591","köln@nagel-draxler.de","","6.934711","50.941406","Email: invalid email address: köln@nagel-draxler.de"
"5592be0f72616935d4000056","558f167672616904370001d4","9e9ffddec940dc76cc414780951f2beb","521 West 26th Street","","New York","NY","10001","US","America/New_York","+1 212 695 8035","","","-74.00369","40.750216","Partner Ext Id: more than one record found for external id field: [001M000000oimI7IAI, 001M000000ovZm2IAE]"
"5593dfdc72616970bd000016","548ea11972616959c7e80b00","dcdba388b551b15a19aa9c5fa747b855","Golfstr. 3","","Maria Wörth","","9082","AT","Europe/Vienna","","","","14.122322","46.623232","Partner Ext Id: more than one record found for external id field: [001M000000ova03IAA, 001M000000oilVKIAY]"
"55940b697261697615000059","55664f427261696c287f0000","8b3900cd79bca906540fb84863263696","Portland Art Museum ","1219 SW Park Ave","Portland","OR","97205","US","America/Los_Angeles","","","","-122.68357","45.516292","Partner Ext Id: more than one record found for external id field: [001M000000oim6wIAA, 001M000000ovaQDIAY]"
"55948b8f7261695424000250","52efeb9ba09a67e93a00056a","ab991df0e699a7fda2d0043a9261ebbc","Culture Station Seoul 284, 1 Tongil-ro, Jung-gu","","Seoul","","100-162","KR","America/Chicago","","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilpWIAQ, 001M000000ovZiHIAU]"
"5595753972616971a000011a","53727b1b9c18db44c5000a6a","a205759f096ab030675132c9c6ad6283","195 Chrystie St. 501C","","New York","NY","10002","US","America/Chicago","1-888-488-7575","hello@artstar.com","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ova1HIAQ, 001M000000oilcEIAQ]"
"559657aa72616965ab000173","55826c6e72616977cf00021e","6167cc81e696df4098abd25f0d1de1dd","1/F, 52 Gage St, Central","","Hong Kong","","0000","HK","America/Chicago","","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZriIAE, 001M000000oimEjIAI]"
"5597217872616945d70003a6","557f19bc776f7260b20000d0","bc6073a3e616b18669177310086f51de","5835 Washington Blvd.","","Culver City","CA","90232","US","America/Los_Angeles","323-935-1355","paul@fpcontemporary.com","","-118.37535","34.032041","Partner Ext Id: more than one record found for external id field: [001M000000ovaMpIAI, 001M000000oilDOIAY]"
"55983cc6726169080d0004be","54e3903772616904100e0c00","c9315993e69a2ce9af041465554c8746","NRG Center, One Reliant Park ","","Houston","TX","77054","US","America/Chicago","","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilzoIAA, 001M000000ovaDvIAI]"
"559aec7e7261697f280000ed","55664f427261696c287f0000","4ab1b0b6c10b3760689aa7667e9daba2"," 7227 Reynolds St","","Pittsburgh","PA","15208","US","America/New_York","","","","-79.902499","40.446615","Partner Ext Id: more than one record found for external id field: [001M000000oim6wIAA, 001M000000ovaQDIAY]"
"559c04047261697052000137","557f2355776f7260b200020d","4fecb87e6846552a3dec17074fdbee7d","565 Montauk Highway","","Southampton","NY","11968","US","America/New_York","631-838-4843","mcneillartgroup@mac.com","","-72.391229","40.886324","Partner Ext Id: more than one record found for external id field: [001M000000ovaRRIAY, 001M000000oim7NIAQ]"
"559c44a772616975fa000509","548f45707261697d38580100","7b146be9a2ee193907c3f4299634ef10","77 Bloor Street West","","Toronto","Ontario","M5S 1M2","CA","America/Chicago","647.347.5355","","","-79.3901809","43.6692691","Partner Ext Id: more than one record found for external id field: [001M000000oilcFIAQ, 001M000000ova6wIAA]"
"559d32e17261696fc0000704","52dd6a242213937b6c0001e6","2a3b41ea8cfa87462e8c71aad5741088","via Comelico, 40","","Milano","","20135","IT","Europe/Rome","","","","9.213569","45.454637","Partner Ext Id: more than one record found for external id field: [001M000000ova6BIAQ, 001M000000oileIIAQ]"
"559d57bb7261694efe00080c","54cfefc7776f725944500000","8ef6b56cdba47bc4610b30be8e3a34a5","199 Mott St.","","New York","NY","10012","US","America/New_York","","","","-73.998949","40.71441","Partner Ext Id: more than one record found for external id field: [001M000000oilWwIAI, 001M000000ovaLIIAY]"
"559d779472616970b800017c","55664f427261696c287f0000","06eb94aeb699040cf0621e28192f2fd9","3501 Camp Bowie Blvd","","Fort Worth","TX","76107","US","America/Chicago","","","","-97.368185","32.748308","Partner Ext Id: more than one record found for external id field: [001M000000oim6wIAA, 001M000000ovaQDIAY]"
"559da364726169713f000206","559da25a72616970f2000249","a0c5351e21f0a241ff4699972976f8ed","1210 2nd Ave","","Seattle","WA","98101","US","America/Los_Angeles","","","","-122.336609","47.607253","Partner Ext Id: more than one record found for external id field: [001M000000ovZooIAE, 001M000000oilDVIAY]"
"559e8b387261693bed00027c","55661a5c72616962faed0000","45a3870a83e79aef8c0ee9ef1e5e53da","Watermill Center","39 Watermill Towd Road","Water Mill","New York","11976","US","America/Chicago","","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovaEyIAI, 001M000000oim4KIAQ]"
"559ff59d7261694e1800069a","53bd7726726169689cc90700","0af8a9b178b51d60ec17c3ecc15bf7e6","STPI","41 Robertson Quay","Singapore","","238236","SG","America/Chicago","+65 6336 3663","stpi@stpi.com.sg","+65 6336 3553","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilzKIAQ, 001M000000ovZyiIAE]"
"55a007ae72616970cf0000dd","505b4aae930ad0000200076e","a39765da7455cb719d0c13cfc33c9020","El Museo Cultural de Santa Fe 555 Camino de la Familia ","","Santa Fe","NM","87501","US","America/Chicago","+1.505.660.4701","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZXnIAM, 001M000000oilUPIAY]"
"55a50d717261697184000031","553023a3776f723603f00000","10be9baef8763d509ba793e2362fd1a5","Soho Revue","14 Greek St","London","","W1D 4DP","GB","America/Chicago","","","United Kingdom","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovaP8IAI, 001M000000oim49IAA]"
"55a7c6c07261694266000009","55303fba776f723603570300","35846b08bf253bd3afdf5c2d6e6928bb","Mazal Moznaim 2","","Old Jaffa","","6803787 ","IL","America/Chicago","+972 77 55 45 773","info@otca.co.uk","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oimAmIAI, 001M000000ovaSdIAI]"
"55a80329726169761e00010c","55a7fb0e72616969510000ae","1f7e583177804bc71ab4887b704c5b97","116 Warren St","","Hudson","NY","12534","US","America/New_York","(518) 828-4539","","","-73.793527","42.25482","Partner Ext Id: more than one record found for external id field: [001M000000ovaTbIAI, 001M000000oimHHIAY]"
"55a95c267261693d9500042e","5507526a776f72724d1e0000","c1b2ef2a61552b5fed25648b6d27cc95","33 Bleecker Street","","New York","NY","10012","US","America/New_York","2127770790","studio@galeriezurcher.com","","-73.993759","40.725818","Partner Ext Id: more than one record found for external id field: [001M000000ovZjMIAU, 001M000000oilhYIAQ]"
"55ad284e72616970c8000041","55664f427261696c287f0000","f1e047ab4f0dd3817b90f013b0badfc0","200 Eastern Pkwy","","Brooklyn","New York ","11238","US","America/New_York","","","","-73.962495","40.671516","Partner Ext Id: more than one record found for external id field: [001M000000oim6wIAA, 001M000000ovaQDIAY]"
"55ad4d81726169192100000c","55a55f0a776f7262cf0000b4","517eb41815be9efe66fd719a189b30bb","114 Third Avenue South","","Seattle","Washington","98104","US","America/Chicago","206-323-2808","info@platformgallery.com","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilyiIAA, 001M000000ovaSNIAY]"
"55adcde972616979e0000167","5238c1d3a09a67de130002a0","57bbf9a04bb798dd7090b268b69affa2","by appointment in New York","","New York","","*","US","America/Chicago","","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZlbIAE, 001M000000oim1XIAQ]"
"55afe11b7261697165000033","55a55f22776f7262cf0000c3","73393b2a67f8df39b8cb9ff740e8620f","119 Prefontaine Place South","","Seattle","Washington","98104","US","America/Los_Angeles","","art@punchgallery.org","","-122.329618","47.601175","Partner Ext Id: more than one record found for external id field: [001M000000ovaSOIAY, 001M000000oimK0IAI]"
"55b0f23a72616970c6000043","5513faf67261692ade060000","b29d9dce385c2d52df158356dada4f0e","104 New Bond Street","","London","","W1S1WU","GB","America/Chicago","+442074938139","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oim4pIAA, 001M000000ovaE8IAI]"
"55b127aa72616971600000ab","55ad61977261696934000081","3f2935ed8c0c5fe08dfe75efc40d482d","360 Isla dorada blvd","","Miami","FL","33143","US","America/Chicago","","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ova6QIAQ, 001M000000oimJrIAI]"
"4e3c7247de52c80005005420","4de95e9a5bf53c0001014f6d","Primary Location","Rua Fradique Coutinho, 1500","Galeria (Vila Madalena)","São Paulo","","05416-001","BR","America/Sao_Paulo","+55 11 3032 7066","galeria@fortesvilaca.com.br","","-46.688934","-23.559654","Partner Ext Id: more than one record found for external id field: [001M000000ovZVGIA2, 001M000000oilSEIAY]"
"55b6326872616970e200060b","506351bd88157200020002d0","317f792bd2b8a23ab1f67e962c22a82b","Skoufa Gallery","12 Dilos Street","Mykonos","","84600","GR","America/Chicago","+30 694 6402767","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZYGIA2, 001M000000oilUjIAI]"
"55b69c947261697ded000022","55b69b7d726169571e00002b","282ddaf427817e80ca5a66008e83e8c2","BUCARELI 128 (Edificio Vizcaya)","Juárez, Cuauhtémoc","México City, D.F.","","06600","MX","America/Chicago","55109081","info@karen-huber.com","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovaInIAI, 001M000000oimKAIAY]"
"55b6f60472616971520000d0","54d0f367776f726390f40100","134fac18c338add4ae33a76ee777376a","Museum","","Dali","","671000","CN","America/Chicago","","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oim1pIAA, 001M000000ovaDtIAI]"
"55b775db72616904c5000229","557f1834776f7260b2000021","affc7c9e176fe53da0bf186194660d41","11 Quiet Street","","Bath","","BA1 2LB","GB","Europe/London","","","","-2.361272","51.383345","Partner Ext Id: more than one record found for external id field: [001M000000ovaRhIAI, 001M000000oilDMIAY]"
"55b78411726169302b00019f","553023a3776f723603f00000","35931e1cb7b2d3da11ac0cc3724083da","Booth F2","17 rue Commines","Paris","","75003","FR","America/Chicago","","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovaP8IAI, 001M000000oim49IAA]"
"55b7b8b772616907df00006b","55b7b819726169123e00006b","7ead56398b94a9c6d0bb62260fc9517a","304 Elati St.","","Denver","CO","80223","US","America/Denver","303-941-2458","info@blackbookgallery.com","","-104.993892","39.721114","Partner Ext Id: more than one record found for external id field: [001M000000oimJwIAI, 001M000000ovaUUIAY]"
"55b7f3f872616912380001a5","55b7f3297261697566000190","6a000c7685484b1eeaa47a279527cd88","215 Palisade Avenue","","Union City","NJ","07087","US","America/New_York","6462841413","aj@desertcasino.net","","-74.038606","40.753028","Partner Ext Id: more than one record found for external id field: [001M000000ovaM6IAI, 001M000000oimHOIAY]"
"55ba5ee5726169715b00009f","4d8b92ce4eb68a1b2c000620","4f92353bad801a3066a09b5766e8e362","18 East 64th Street","3F","New York","NY","10065","US","America/Chicago","212.628.4000","info@hollistaggart.com","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZTCIA2, 001M000000oimCGIAY]"
"55bbbd9c7261697167000105","55b904cf72616971470000c2","3b3359bda29b9bf12ad17946557a9f29","12610 Larchmere Blvd","","Cleveland","OH","44120","US","America/New_York","","","","-81.595457","41.487697","Partner Ext Id: more than one record found for external id field: [001M000000oimKdIAI, 001M000000ovaU1IAI]"
"55bf9e05726169789c00092a","55bf9d0472616970dc00008a","296dffdedaaea8de44776d9952be1aeb","23 Bruton","","London","","W1J 6QF ","UK","Europe/London","+44(0)20 3645 8033 ","info@coburnprojects.com","","-0.145385","51.510638","Partner Ext Id: more than one record found for external id field: [001M000000oimKBIAY, 001M000000ovaTzIAI]"
"55c0f08a7261695d0d00006a","548f45707261697d38580100","8736081a2c506ab0459a900147b444b1","3939 Cross Creek Road","","Malibu","CA","90265","US","America/Los_Angeles","","","","-118.685533","34.035997","Partner Ext Id: more than one record found for external id field: [001M000000oilcFIAQ, 001M000000ova6wIAA]"
"55c1013c726169066800007f","5046638d3187090002000109","814f9ca5b1df08c237deda2e224a606f","I-10 Freeway","","Los Angeles","","90038","US","America/Chicago","","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilHoIAI, 001M000000ovZXlIAM]"
"55c1c1a97261695d16000255","559d6553776f7210be000159","c610be75a3991f2ffb214240925433fa","56 Church Street","","Cape Town","Western Cape","8001","ZA","Africa/Johannesburg","+27 21 422 0814","info@smithstudio.co.za","","18.414732","-33.920021","Partner Ext Id: more than one record found for external id field: [001M000000ovaTfIAI, 001M000000oimHPIAY]"
"55c1f1d7726169710c000037","55bf9d0472616970dc00008a","fc4b422d5e776beedf1a92af40486fdd","Mayfair","","London","","W1J 6QF","GB","Europe/London","","info@coburnprojects.com","","-0.147208","51.511078","Partner Ext Id: more than one record found for external id field: [001M000000oimKBIAY, 001M000000ovaTzIAI]"
"52ad3d46139b218f210000a5","529fb0de139b217a2e000213","Primary Location","4F, Bldg 7, 50 Moganshan Road","","Shanghai","","200060","CN","America/Chicago","+86 21 60709563","info@madeingallery.com","+86 21 60709562","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZugIAE, 001M000000oim5fIAA]"
"50b68fd641c8189e240004d9","50776cf8fdab610002000188","Location 1","Dashanzi Art District 798 ","#8503, 2 Jiuxianqiao Road, Chaoyang Dst.? ","Beijing? ","","100015","CN","America/Chicago","+86 1059789505?","beijing@galleriacontinua.com.cn ","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ova4CIAQ, 001M000000oilSPIAY]"
"5268edadb202a3723400018d","50d1a72b1272308197000445","Location 10","Dubai International Financial Centre","Gate Village Building 3","Dubai","","PO Box 506737","AE","America/Chicago","+971 (0)43230909","dubai@operagallery.com","+971 (0)43230908","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilW3IAI, 001M000000ovZZKIA2]"
"51956358cac7a82b54000006","5192580096603b4b3e0000e8","Primary location","Carrer del Consell de Cent, 286","","Barcelona","Catalonia","08007","ES","America/Chicago","+34 934 88 02 83","info@galeriamayoral.com","+34 934 88 10 93","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZyeIAE, 001M000000oilpqIAA]"
"5322cf48139b2194da00034a","52dd6a852213937b6c00054d","Primary Location","First Floor, De Wet Centre","Church Street","Stellenbosch","Western Cape","7600","ZA","America/Chicago","0027218873607","info@smacgallery.com","0027218877624","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ova0VIAQ, 001M000000oilNgIAI]"
"532728dca09a67bd4c0007d0","530d1132ebad64dfaa00050c","Primary Location","Av. Ataulfo de Paiva, 1079, ss 109, Leblon,  ","","Rio de Janeiro","RJ,","22440-034","BR","America/Chicago","55 21 2274 5965","galeria@portasvilaseca.com.br","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oimHNIAY, 001M000000ovZn2IAE]"
"532c67a8cd530e7d590000e4","52dd6a0b2213937b6c000111","Primary Location","Via Giuseppe Garibaldi 23 - Parma","Via Pietro Maroncelli 10 - Milano","Parma - Milano","Italia","43121 - 20124","IT","America/Chicago","+39 0521 285118 / +39 02 29006174","info@centrosteccata.com","+39 0521 285118 / +39 02 29006174","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilj2IAA, 001M000000ovZrnIAE]"
"5371094ec9dc24d3f1000127","537107d6139b2170b10000eb","National Museum of Women in the Arts","1250 New York Ave NW","","Washington, D.C.","","20005","","","","","","","","Partner Ext Id: more than one record found for external id field: [001M000000ovaEhIAI, 001M000000oilo5IAA]"
"535817c6cb4c273392000068","53568f23a09a6735e8000933","Primary Location","Headquarters:  Mail To:  1755 - 246 Stewart Green Southwest","","Calgary","Alberta","T3H 3C8","CA","America/Chicago","+1.403.478.0718","info@postmafineart.com","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilxhIAA, 001M000000ovZk2IAE]"
"51db072b275b2491b70002be","51db0702275b2491b70002b8","Primary Location","Jl. Taman Srigunting No. 5 - 6","","Semarang","Central Java","50174","ID","America/Chicago","+62 24 355 20 99","galeri_semarang@yahoo.com","+62 24 355 21 99","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZuFIAU, 001M000000oileAIAQ]"
"538e57c39c18db864d00014a","538e4e2dcd530e1c7c000111","Museo de Arte de El Salvador","Colonia San Benito","Final Avenida la Revolución","San Salvador","","","SV","America/El_Salvador","","","","-89.241936","13.692571000000001","Partner Ext Id: more than one record found for external id field: [001M000000ovZjOIAU, 001M000000oilQ7IAI]"
"5390e75d9c18dbd6ea000230","5390e71acd530e0b90000293","Primary","5622 Mosholu Avenue","","Riverdale","New York","10471","US","America/New_York","","","","-73.902719","40.9042","Partner Ext Id: more than one record found for external id field: [001M000000oilRmIAI, 001M000000ovZmoIAE]"
