"ID","ID","PARTNER_ID","NAME","ADDRESS","ADDRESS_2","CITY","STATE","POSTAL_CODE","COUNTRY","TIMEZONE","PHONE","EMAIL","FAX","LONGITUDE","LATITUDE","STATUS"
"a0WM0000005j9HRMAY","50a2713115c74079e20002b1","50776cfdfdab6100020001d7","Primary Location","2247 NW 1ST PLACE","","Miami","FL","33127","USA","America/New_York","305-448-8976","richard@snitzer.com","305-573-5810","-80.198481","25.798553","Item Updated"
"a0WM0000005j9HSMAY","50a296025278776bbd000261","50776cfffdab6100020001f2","Location 1","521 West 26th Street","","New York","NY","10001","United States","America/New_York","1 (212) 629-6100","info@paceprints.com","1 (212) 629-6113","-74.00369","40.750216","Item Updated"
"a0WM0000005j9HTMAY","50a3c3e7dd95d4afcd0006ac","5052393f2e7a7400020003c2","Smithsonian Cooper-Hewitt, National Design Museum ","2 East 91st Street","","New York","NY","10128","","America/New_York","","","","-73.957778","40.784427","Item Updated"
"a0WM0000005j9HUMAY","50a3f024ef798d7b79000461","50776d01fdab61000200020e","Primary Location","59 East 72nd St","","New York","NY","10021","USA","America/New_York","212-628-2067","info@simoncapstick-dale.com","212-628-2068","-73.964099","40.77152","Item Updated"
"a0WM0000005j9HVMAY","50a48f91c1240c52d50006b1","50776d02fdab61000200021a","Primary Location","B1F Sansho Building","3-2-9 Nihonbashi Chuo-ku","Tokyo","","103-0027","Japan","Asia/Tokyo","+81 3 3275 1008","info@g-sho.com","+81 3 3273 9309","139.510395","35.690041","Item Updated"
"a0WM0000005j9HWMAY","50a4dfd6ac07c92d1a000a3e","50776cf7fdab610002000178","Primary Location","Rudi-Dutschke-Straße 26","","Berlin","","10969","Germany","Europe/Berlin","+49-30-25924490","info@cronegalerie.de","+49-30-337738899","13.391337","52.5069","Item Updated"
"a0WM0000005j9HXMAY","50a4ee252fd0c480f6000958","50776cf4fdab610002000156","Primary Location","Schleifmühlgasse 6-8, 2nd floor","","Vienna","","1040","Austria","Europe/Vienna","+43 1 586 02 37","art@galerieandreashuber.at","+43 1 586 02 37 12","16.372504","48.208354","Item Updated"
"a0WM0000005j9HYMAY","50a4f1e7367bb54982000a59","50776cf5fdab610002000162","Primary Location","Flæsketorvet 85 A","","Copenhagen V","","1711","Denmark","Europe/Copenhagen","+45 33 93 42 21","bjerggaard@bjerggaard.com","","10.333328","55.670249","Item Updated"
"a0WM0000005j9HZMAY","50a55b36c2cbb7294a0014b2","50776cfcfdab6100020001c1","Primary Location","31 Mercer Street","","New York","New York","10013","USA","America/New_York","(212) 226-3232","info@feldmangallery.com","(212) 941-1536","-74.001746","40.721052","Item Updated"
"a0WM0000005j9HaMAI","50a658363d74c472f40007b1","50776cfafdab6100020001a2","Primary Location","Lutherstrasse 34","","Zurich","","8004","Switzerland","Europe/Zurich","+41 44 240 30 55","info@rotwandgallery.com","","8.529405","47.373932","Item Updated"
"a0WM0000005j9HbMAI","50a679eb361d85db97000bd4","50776d02fdab610002000216","New Location","1216 Arch Street","5th Floor","Philadelphia","Pennsylvania","19107","USA","America/New_York","215-545-7562","info@fleisher-ollmangallery.com","215-545-6140","-75.159815","39.953915","Item Updated"
"a0WM0000005j9DWMAY","52e020c4b202a3131c0000c5","52e015d3139b2188720001e2","Primary Location","372 Ste-Catherine West  Space 410","","Montréal","Québec","H3B 1A2","Canada","America/Toronto","514-570-9130","larochejoncas@videotron.ca","","-73.591283","45.522451","Item Updated"
"a0WM0000005j9DXMAY","52e06296139b21d252000311","4ec5908e5032240001001b23","Location 2","2732 S. La Cienega Blvd","","Los Angeles","CA","90034","USA","America/Los_Angeles","","","","-118.242727","34.053717","Item Updated"
"a0WM0000005j9DYMAY","52e0f04bcd530e01d90003a4","52d6e33aebad647dd900084a","Primary Location","Monte Esquinza 25","","Madrid","","28010","España","Europe/Madrid","+34913085986","info@nfgaleria.com","","-3.692015","40.428797","Item Updated"
"a0WM0000005j9DZMAY","51d3294e275b244e180002fd","516dab94b31e2bd65e000164","Xavier Hufkens","6 rue St-Georges | St-Jorisstraat","","Brussels","","1050","Belgium","Europe/Brussels","+32 (0)2 639 67 30","info@xavierhufkens.com","+32 (0)2 639 67 38","4.369481","50.818894","Item Updated"
"a0WM0000005j9DaMAI","52e152647622ddeb22000047","52cc77b3ebad64e73f0003d8","Primary Location","Lafontaine 73, Polanco","","Mexico City","","11560","Mexico","America/Mexico_City","52906345","info@patriciacondegaleria.com","","-99.13321","19.43253","Item Updated"
"a0WM0000005j9DbMAI","52e15a2ac9dc24276c00008f","5227681aebad644079000137","Primary Location","Toronto","","Toronto","Ontario","","Canada","America/Toronto","+1 416.704.1720","Info@Caviar20.com","","-79.379843","43.673683","Item Updated"
"a0WM0000005j9DcMAI","52e1a92d9c18db833d000025","52cc7790ebad64e73f0002bb","Primary Location","Córdoba 25 Roma Norte","","Mexico City","Mexico","06700","Mexico","America/Mexico_City","","","","-99.13321","19.43253","Item Updated"
"a0WM0000005j9DdMAI","52e13a74275b24af9400045b","52cc7766ebad64e73f000142","Location 2","c/ Dr Fourquet 6","","Madrid","Madrid","28012","Spain","Europe/Madrid","915272415","sara@bacelos.com ","","-3.703582","40.416705","Item Updated"
"a0WM0000005j9DeMAI","52e2c6a04b84801d2600026d","52cc7754ebad64e73f0000a1","Primary Location","Reforma s/n esq. Constitución,","Interior Jardín Etnobotánico de Oaxaca","Oaxaca de Juárez","Oaxaca","68000","México","America/Mexico_City","+52 951 514 4193","info@cdo.gob.mx","","-99.13321","19.43253","Item Updated"
"a0WM0000005j9DfMAI","52e180919c18db33c800005d","52e17f8fcb4c2789ce00003d","By Appointment","217 Thompson Street #104","","New York","NY","10012","United States","America/New_York","+1.212.452-2000","info@skotforeman.com","","-73.986581","40.730599","Item Updated"
"a0WM0000005j9DgMAI","52e67e719c18db8710000222","52e67e35cb4c27ab9e000017","David Richard Gallery","544 South Guadalupe Street","","Santa Fe","New Mexico","87501","USA","America/Denver","505 983 9555","info@davidrichardgallery.com","","-105.947844","35.682655","Item Updated"
"a0WM0000005j9DhMAI","52e78ce7a09a6779af000078","52cc77b5ebad64e73f0003f2","Primary Location","LOPE DE VEGA, 29. ","","MADRID","","28014","SPAIN","Europe/Madrid","+91 420 34 22 // +34 657 027 759","contacto@galeriapaulaalonso.com","","-3.703582","40.416705","Item Updated"
"a0WM0000005j9DiMAI","51df25818b3b8178d8000868","5044af30a78c0100020001c8","Primary Location","Ilynskoe hwy., Tsentralnaya str., 23 ","","Russia, Moscow Region, Krasnogorsk distr., Dmitrovskoe village,","","143422","Russia","Asia/Krasnoyarsk","7 495 635 02 35","gridchinhall.info@gmail.com","","97.745306","64.686314","Item Updated"
"a0WM0000005j9DjMAI","52eacba0cd530eba260000aa","52377d2b139b21a2e7000598","Primary Location","stetinova, 1","","Bratislava","","81106","Slovakia","Europe/Bratislava","+421948799383","info@amtproject.sk","","17.109671","48.153538","Item Updated"
"a0WM0000005j9DkMAI","52eb85f0a09a67cce00000f3","52d6deaaebad647dd90000ce","Primary Location","14 rue Saint-Claude","","Paris","","75003","France","Europe/Paris","","","","2.352133","48.856506","Item Updated"
"a0WM0000005j9DlMAI","50a243215a94146556000481","50776cf7fdab61000200017a","Location 1","Auguststr. 26","","Berlin","","10117","Galerie EIGEN + ART Berlin","","+49 (0)30 280 6605","berlin@eigen-art.com"," +49 (0)30 280 6616","","","Item Updated"
"a0WM0000005j9DmMAI","52ecf4e17622ddc679000015","52d6e2ecebad647dd9000648","Primary Location","Bulevardi 10","","Helsinki","","00120","","Europe/Helsinki","+35892785301","info@helsinkicontemporary.com","","24.94097","60.16551","Item Updated"
"a0WM0000005j9DnMAI","52efb5368b3b8183190004eb","52dd6a232213937b6c0001d9","Primary Location","via Pestalozzi 11","via Pestalozzi 8","Chiasso","","6830","Switzerland","Europe/Zurich","+41 (0)91 682 56 70","info@demosmobilia.ch","+41 (0)91 682 56 70","9.029017","45.835521","Item Updated"
"a0WM0000005j9DoMAI","52f1275a275b249ece0000c2","52cc775febad64e73f000104","Location 2","Cozumel 81","Colonia Condesa","Mexico City","DF","06700","Mexico","America/Mexico_City","+55145167026","gallery@fifiprojects.net","","-99.13321","19.43253","Item Updated"
"a0WM0000005j9DpMAI","52f132a3275b249c970000a6","52f12e8ecd530e51c10000ad","Berlin","Tivoliplatz 3F","","Berlin","","10965","Germany","Europe/Berlin","","","","13.380789","52.486565","Item Updated"
"a0WM0000005j9DqMAI","52f198ffc9dc2483fd0000c2","52ccd6aa139b21f3c300004b","Location 2","6205 Santa Monica Blvd","","Los Angeles","CA","90038","US","America/Los_Angeles","310-592-7980","info@101exhibit.com","","-118.312529","34.09077","Item Updated"
"a0WM0000005j9DrMAI","52f24b3f139b217372000152","52d6e362ebad647dd9000965","Primary Location","Prinzessinnenstraße 29","","Berlin","","10969","Germany","Europe/Berlin","+49 (0)30 80921977","info@soycapitan.de","","13.413863","52.501629","Item Updated"
"a0WM0000005j9DsMAI","52f2ad087622dd333b00006b","52b7bdc2ebad6427d50004ac","Primary Location","252, North Bridge Road","Raffles City Shopping Centre, #01-36E/F","","","179103","Singapore","Asia/Singapore","+65 6250 1901","","","103.852038","1.290453","Item Updated"
"a0WM0000005j9DtMAI","52f3b346cd530e410e00008f","52d6e34bebad647dd90008c4","Primary Location","C/ Santa Engracia, 6 Bajo Centro","","Madrid","","28010","España","Europe/Madrid","913081569/70","galeria@pilarserra.com","913190730","-3.703582","40.416705","Item Updated"
"a0WM0000005j9DuMAI","52f3c154cd530e34f80000d3","52d6e043ebad647dd90003b2","Primary Location","Villanueva, 30","","Madrid","Spain","28001","Spain","Europe/Madrid","+34915750427","info@galeriafernandez-braso.com","","-3.703582","40.416705","Item Updated"
"a0WM0000005j9DvMAI","52f3d6fdc9dc2460f400045b","52d6ded7ebad647dd90001f0","Primary Location","Rua Joly Braga Santos, lote f r/c",""," Lisboa","","1600-123","Portugal","Europe/Lisbon","+351 217 261 831","carloscarvalho-ac@carloscarvalho-ac.com","","-9.190627","38.7806","Item Updated"
"a0WM0000005j9DwMAI","52e3e90c139b21d5ba000214","52cc7747ebad64e73f00002f","Primary Location","Av. Universidad Anáhuac 46","Lomas Anáhuac","Huixquilucan","Mexico","52786","Mexico","America/Mexico_City","56270210 ext. 7743","ana.lopez@anahuac.mx","","-99.19946","19.6577","Item Updated"
"a0WM0000005j9DxMAI","52f424a78b3b81d50d000048","52cef4b4b202a321ae0000e0","Primary Location","300 South Washington Street","","Seattle","WA","98104","USA","America/Los_Angeles","206.587.4033","gail@ggibsongallery.com","","-122.32996","47.601018","Item Updated"
"a0WM0000005j9DyMAI","52f4d971139b216bb70000f1","52d6e331ebad647dd9000819","Primary Location","Doctor Fourquet 20","","Madrid","","28012","Spain","Europe/Madrid","+34 91 219 32 83","info@galeriampa.com","","-3.703582","40.416705","Item Updated"
"a0WM0000005j9EXMAY","52f530c58b3b81e2450002be","51b71eef8b3b81dde0000020","Location 2","Doctor Fourquet 4","","Madrid","","28012","Spain","Europe/Madrid","","","","-3.703582","40.416705","Item Updated"
"a0WM0000005j9EYMAY","52f9047d8b3b81f5d20000cd","5252f2689c18dbaf26000072","Location 2","BAM Harvey Theater","651 Fulton Street","Brooklyn ","NY","11217","United States","America/New_York","","","","-73.97873","40.6883","Item Updated"
"a0WM0000005j9EZMAY","52fa4765c9dc24613e000184","52fa46c5c9dc247177000173","Galerie Maximillian","602 EAST COOPER AVENUE","","Aspen","Colorado","81611","USA","America/Denver","970.925.6100","","","-106.809335","39.18582","Item Updated"
"a0WM0000005j9EaMAI","52fa5d919c18dba4610001bd","52f9592e275b243fad00006d","Primary Location","5250 Town Center Circle","Suite 128","Boca Raton","Florida","33486","USA","America/New_York","561 368 4680","gary@vertufineart.com","561 620 1043","-80.083098","26.358688","Item Updated"
"a0WM0000005j9EbMAI","501380d7d3be1f0002000e83","4f87ffb2b733b40001000774","Primary Location","Tiegemstraat 6A","","Otegem","","B-8553","Belgium","Europe/Brussels","+32 56 64 48 93","info@deweergallery.com","","3.42455","50.809276","Item Updated"
"a0WM0000005j9EcMAI","52fcf594cb4c2763cd00001d","52cc7773ebad64e73f0001ad","Primary Location","Barquillo 29","","Madrid ","","28004","ESPAÑA","Europe/Madrid","0034 91 435 18 08 ","galeria@olivarauna.com ","","-3.695636","40.422974","Item Updated"
"a0WM0000005j9EdMAI","4e5cf90ff09734000100078c","4d8b92c54eb68a1b2c0004f3","Primary Location","535 W 22nd St., 6th Floor","","New York","NY","10011","United States","America/New_York","212.627.2410","mail@saulgallery.com","","-73.986581","40.730599","Item Updated"
"a0WM0000005j9EeMAI","52ff81898b3b814c8a00021a","52d6e374ebad647dd90009e4","Primary Location","c/ Fúcar, 12","","","","","","Europe/Madrid","","","","-3.695625","40.411612","Item Updated"
"a0WM0000005j9EfMAI","52ffde16275b24fd2c00045f","52f54cd4ebad6482f100018a","Primary Location","520 West 27th Street","","New York","New York","10001","USA","America/Chicago","212 966 6676","info@nancyhoffmangallery.com","212 334 5078","-87.200805","30.83852","Item Updated"
"a0WM0000005j9EgMAI","5301028aa09a67e3de000035","52fbd7d0a09a6707eb0004f4","Primary Location","514 W 24th Street, 3W","","New York","NY","10011","USA","America/New_York","212-242-2270","info@birnamwoodart.com","","-73.997071","40.735479","Item Updated"
"a0WM0000005j9EhMAI","530279aa139b21c6ee000108","52e2822e9c18db800d000186","Primary Location","49 Geary Street, Suite 205","","San Francisco","CA","94108","USA","America/Los_Angeles","4153629330","info@for-site.org","","-122.41927","37.779277","Item Updated"
"a0WM0000005j9EiMAI","5304fce5139b2162aa00000b","52f52f75c9dc24aa78000272","Primary Location","2525 Michigan Ave. Unit G2","Bergamot Station Arts Center","Santa Monica","CA","90404","USA","America/Los_Angeles","310-829-3300","","","-118.495458","34.013765","Item Updated"
"a0WM0000005j9EjMAI","52fd0150a09a670def00081e","52fbc0b4a09a6707eb000485","Primary","16 Hoxton Square","","London","","N1 6NT","United Kingdom","Europe/London","+44 20 7490 2366","info@galleryfumi.com","","-0.081656","51.528198","Item Updated"
"a0WM0000005j9EkMAI","53079ded7622dd6d7d000145","52f50ad08b3b81f6c2000236","Primary Location","1 Baldwin Street","","London","","EC1V 9NU","United Kingdom","Europe/London","+44(0)2075029078","info@beerscontemporary.com","","-0.089067","51.526853","Item Updated"
"a0WM0000005j9ElMAI","530b694da09a67e84e00025d","52ebc6eba09a6741a00001d2","Primary Location","By Appointment Only","","BROOKLYN","NY","11201","USA","America/New_York","646 610 2521","wyethalexander@gmail.com","","-73.949582","40.650104","Item Updated"
"a0WM0000005j9EmMAI","53079d378b3b819424000184","53079cc0139b21e19a0001a0","Kwanhoon Gallery","195 kwanhoon-dong","Chongro","Seoul","","110-300","Korea","Asia/Seoul","+82 2 733 6469","info@kwanhoongallery.com","+82 2 722 1375","126.978291","37.566679","Item Updated"
"a0WM0000005j9EnMAI","53038c73cb4c27c45e00005c","52f54ca9ebad6482f10000a5","Primary Location","560 Broadway #601","","New York","New York","10012","U.S.A.","Asia/Hong_Kong","212-431-0166","info@janetbordeninc.com","212-274-1679","114.042688","22.31286","Item Updated"
"a0WM0000005j9EoMAI","530e31cc8b3b812579000089","530e3159b202a3f309000095","Artspace","43–51 Cowper Wharf Road","","Sydney","Woolloomooloo","NSW 2011","Australia","Australia/Sydney","","","","151.224534","-33.865042","Item Updated"
"a0WM0000005j9EpMAI","530e5a81275b24b655000091","530673309c18dbdf71000051","Location 2","The Filling Station Lofts, 1657 N Miami Ave, ste 716","","Miami","FL","33136","US","America/New_York","561.350.0004","info@bakerspondergallery.com","","-80.193659","25.774266","Item Updated"
"a0WM0000005j9EqMAI","52f0c4e7a09a67cc39000751","52f0c47fc9dc24b50c0006b1","Friedrichstraße 123","Friedrichstraße 123","","Berlin","","10117","Germany","Europe/Berlin","+49 30 44038385","mail@christianehrentraut.com","","13.387004","52.526222","Item Updated"
"a0WM0000005j9ErMAI","530fbf5a7622dd7dab00029a","530fbeeacd530ed17d0002de","PLACE Contemporary [Art]","815 Seattle Blvd S","Suite 308","Seattle","WA","98134","USA","America/Los_Angeles","206-399-2111","info@placecontemporaryart.com","","-122.327051","47.5951","Item Updated"
"a0WM0000005j9EsMAI","53109f56275b242ef300007d","52d6e35bebad647dd900092f","Primary Location","Telakkakatu 6","","Helsinki","","00150","Finland","Europe/Helsinki","","","","24.932152","60.159631","Item Updated"
"a0WM0000005j9EtMAI","5311842a9c18db7ea40001ea","52f57cdca09a6766c400039d","Primary Location","743 N. La Brea Avenue","","Los Angeles","CA","90038","US","America/Los_Angeles","(323) 790-4882","","","-118.242727","34.053717","Item Updated"
"a0WM0000005j9EuMAI","5314e2b1139b218af7000424","530f95b97622dd146700018c","Location 2","Easthampton","","Easthampton","New York","11937","US","America/Chicago","212-546-9000","mark-gallery@optonline.net","","-100.445882","39.78373","Item Updated"
"a0WM0000005j9EvMAI","5316b0ad275b245be9000179","530fbeeacd530ed17d0002de","Location 2","1507 Queen Anne Ave North","","Seattle","WA","98109","USA","America/Los_Angeles","206-399-2111","info@placecontemporaryart.com","","-122.357246","47.632693","Item Updated"
"a0WM0000005j9EwMAI","53178476139b21a77c000382","531780b0cd530eaead000189","Art Gallery of New South Wales","Art Gallery Rd.","","Sydney","NSW","2000","Australia","Australia/Sydney","","","","151.215929","-33.868974","Item Updated"
"a0WM0000005j9ExMAI","5318a2c27622dd6c4c000090","52dd6aa12213937b6c00066c","Primary Location","Rudi-Dutschke-Strasse 26","","Berlin","","10969","Germany","Europe/Berlin","+49 (0)30 81 61 60 418","info@vwberlin.com","+49 (0)30 81 61 60 409","13.391337","52.5069","Item Updated"
"a0WM0000005j9EyMAI","4e3c7247de52c800050054d0","4de685fa2af37a000100448e","Primary Location","Rue Fradique Couthino 1360","","São Paulo","SP","05416-001","Brazil","America/Sao_Paulo","+55 11 3031 6007","galeria@galeriamillan.com.br","","-46.637365","-23.54764","Item Updated"
"a0WM0000005j9EzMAI","51da0db58b3b81f3cf000019","51da0d8a275b2491b7000019","Primary Location","Suite 1-2 ","Suite 6 ","Glasgow","","G1 4AX","GB","Europe/London","+44 (0) 141 248 8177","info@kendallkoppe.com","","-4.258108","55.854952","Item Updated"
"a0WM0000005j9F0MAI","531dd318c9dc24d2dd000988","52dd6a662213937b6c000419","Primary Location","Viale della Repubblica, 24","","Prato","","59100","Italy","Europe/Rome","+39 0574 538003","galleria@openart.it","+39 0574 537808","11.11481","43.870842","Item Updated"
"a0WM0000005j9F1MAI","531ddd74139b21d67d0009a8","52dd69fa2213937b6c00007c","Primary Location","41-43 Consort Road","","London","","SE15 3SS","GB","Europe/London","+44(0)207 639 0400","info@rodbarton.com","","-0.062138","51.467989","Item Updated"
"a0WM0000005j9F2MAI","531dfe76275b24ad6800003f","531892c3ebad643cc400058a","Primary Location","Via Alabardieri, 1","","Napoli","","80121","Italy","Europe/Rome","+39 081 0609318","info@galleriaumbertodimarino.com","+39 081 2142623","14.2423","40.844116","Item Updated"
"a0WM0000005j9IgMAI","50a6b8bee24b335145000027","50776d00fdab6100020001f8","Primary Location","1506 W. Alabama St.","","Houston","Texas","77006","USA","America/Chicago","+1 713 529 1313","info@sicardi.com","+1 713 529 0443","-95.39773","29.738795","Item Updated"
"a0WM0000005j9IhMAI","50a94141b65be8bcfb000882","50776d01fdab610002000208","Primary Location","320 East 72nd Street","","New York","NY","10021","United States","America/New_York","212.288.6705","armand@armandbartos.com","","-73.957635","40.768326","Item Updated"
"a0WM0000005j9IiMAI","50aa613285492df0a000015b","50776cfffdab6100020001ec","Primary Location","via Sforza Cesarini 43 a-44","","Rome","Italy","00186","Italy","America/New_York","0039 06 39378024","monitor@monitoronline.org","","-74.976161","39.439271","Item Updated"
"a0WM0000005j9IjMAI","50aadb9d2755e78bc8000636","50776cf9fdab61000200019a","Primary Location","130-1 Gahoe Dong, Jongro Gu","","Seoul","","110-260","Korea","Asia/Seoul","82 2-745-1644","info@oneandj.com","822-745-1642","126.978291","37.566679","Item Updated"
"a0WM0000005j9IkMAI","50aafb425434506b5f000963","50776cfdfdab6100020001d1","Location 1","The BOILER","191 North 14th Street","Brooklyn","New York","11211","USA","America/New_York","718.599.2144","info@pierogi2000.com","718.599.1011","-73.955213","40.723139","Item Updated"
"a0WM0000005j9IlMAI","50ab6f9c633313e2ff000cd7","50776cf8fdab61000200018e","Primary Location","Via Orti d'Alibert","","Rome","","00165","Italy","Europe/Rome","+39 06 6889-2980","mail@lorcanoneill.com","+39 06 683-8832","12.483072","41.893344","Item Updated"
"a0WM0000005j9ImMAI","50ab8d1128b3b5ce6e000f6b","50776cf6fdab61000200016c","Primary Location","43 rue de Montmorency","","Paris","","75003","France","Europe/Paris","+33142783224","info@annedevillepoix.com","+33142783216","2.353576","48.863461","Item Updated"
"a0WM0000005j9InMAI","50ac1b1fb7a90af225000953","50776cfcfdab6100020001c5","Primary Location","124 Forsyth Street","","New York","NY","10002","USA","America/New_York","646-559-5906","info@hionasgallery.com","","-73.986581","40.730599","Item Updated"
"a0WM0000005j9IoMAI","50ad2e06aa1c26d98300078d","50776cfdfdab6100020001d5","Primary Location","535 W. 24th St.","","New York","NY","10011-1140","USA","America/New_York","212-627-3930","inquiries@brucesilverstein.com","","-74.005211","40.749249","Item Updated"
"a0WM0000005j9IpMAI","50ad459cf69f0ab813000c4f","50776cfefdab6100020001dd","Primary Location","6006 Washington Blvd.","","Culver City","CA","90232","USA","America/Los_Angeles","310.837.2117","info@vielmetter.com","310.837.2148","-118.396466","34.021122","Item Updated"
"a0WM0000005j9IqMAI","50ae6e6145700842c6000685","50776cf4fdab610002000158","Primary Location","Rua Gomes de Carvalho, 842","","São Paulo","SP","04547003","Brazil","America/Sao_Paulo","+55 11 38420634","info@lucianabritogaleria.com.br","+55 11 38420635","-46.637365","-23.54764","Item Updated"
"a0WM0000005j9IrMAI","50b1d1782edff764030003ab","4e20b02ee51cad0001000001","Location 1","Union Industrial Building, 48 Wong Chuk Hang Road, 16/F","Aberdeen (Wong Chuk Hang)","Hong Kong","","","Hong Kong","America/Chicago","(852) 2177 6190 ","info@pekinfinearts.com","(8610) 5127 3223","114.167529","22.2488485","Item Updated"
"a0WM0000005j9IsMAI","50b4e00ecfb8d7a51f00135e","50776cfcfdab6100020001c7","Primary Location","545 West 23rd Street","","New York ","NY","10011","USA","America/New_York","212.334.9255","info@leokoenig.com","212.334.9304","-74.005412","40.748307","Item Updated"
"a0WM0000005j9ItMAI","50b677b00e96aee050000157","50776cf9fdab61000200019c","Primary Location","54 Samcheong-ro","Jongno-gu","Seoul","","110-200","Korea","Asia/Seoul","+ 82 2 735 8449 ","kukje@kukjegallery.com","+ 82 2 733 4879","126.978291","37.566679","Item Updated"
"a0WM0000005j9IuMAI","50b760273b3c970708000710","50abcb3025e77810fd00003b","Primary Location","19 Cork Street","","London","","W1S 3LP","UK","Europe/London","+44 207 734 7984","art@browseanddarby.co.uk","+44 207 851 6650","-0.141092","51.510024","Item Updated"
"a0WM0000005j9IvMAI","50bccc6d415b039ce5000146","50776cfbfdab6100020001bd","Primary Location","892 Durham Road","","Durham","PA","18039","USA","America/New_York","610-346-6133","gwyneth@durhampress.com","610-346-8504","-75.22884","40.60199","Item Updated"
"a0WM0000005j9IwMAI","50be745f8972ca5371001196","50abcb3025e77810fd000039","Primary Location","136 East 16th Street","Floor 2","New York","NY","10003","USA","America/New_York","212.489.3331","info@susansheehangallery.com","212.489.4009","-73.987125","40.734804","Item Updated"
"a0WM0000005j9IxMAI","50c1f2be8be6e93615000f1b","50abcb3125e77810fd00003f","Primary Location","Königstrasse 50","","Hannover","","30175","Germany","Europe/Berlin","+49 511 342006","info@galeriekoch.de","+49 511 388 0360","9.748026","52.375847","Item Updated"
"a0WM0000005j9IyMAI","50c7e12baef45c72f30008e3","50c555214822d31509000060","Primary Location","35 East 67th Street","","New York","NY","10065","USA","America/New_York","2122494195","info@mireillemoslerltd.com","","-73.986581","40.730599","Item Updated"
"a0WM0000005j9IzMAI","50c85f6e6622ffa2d3000b75","50ab54df28b3b5ce6e000beb","Primary Location","Maag Areal","Zahnradstr. 21","Zurich","","8005","Switzerland","Europe/Zurich","+41 (0) 43 444 70 50","info@presenhuber.com","+41 (0) 43 444 70 60","8.515819","47.386286","Item Updated"
"a0WM0000005j9J0MAI","50ca139ad291944abc000012","50c5551d4822d31509000042","Primary Location","1969 California Street","","San Francisco","California"," 94109","US","America/Los_Angeles","415.351.1400","gallery@anthonymeierfinearts.com","415.351.1437","-122.41927","37.779277","Item Updated"
"a0WM0000005j9J1MAI","50cb9d8ad9b77d88760001b8","50cb9d52f10d5ca14f000236","Primary","24 West 57th Street","Suite 304","New York","NY","10019","United States","America/New_York","(212) 219-8300","info@johnszoke.com","","-73.975631","40.763378","Item Updated"
"a0WM0000005j9J2MAI","50ccb3e8d9b77d887600094b","50776cfbfdab6100020001b9","Primary Location","20 West 57th Street","","New York","New York","10019","USA","America/New_York","2122446055","art@peterblumgallery.com","2122446054","-73.975489","40.763292","Item Updated"
"a0WM0000005j9J3MAI","50d084a74bc78d8b2b000a91","50c5551e4822d31509000048","Primary Location","14a Hay Hill","","London","","W1J 8NZ","United Kingdom","Europe/London","+44(0) 207 629 5954","info@bischoffweiss.com","","-0.144005","51.508975","Item Updated"
"a0WM0000005j9J4MAI","50d0a1728d22b08a63000cac","50c5551f4822d31509000052","Primary Location","35 East 67th Street","4th Floor","New York ","New York ","10065","USA","America/New_York","212 517 4609","info@henriquefaria.com","212 249 4914","-73.967088","40.768515","Item Updated"
"a0WM0000005j9J5MAI","50d0b4306f0775b45b000135","50c5551e4822d3150900004a","Location 1","965 East Glengarry Circle","","Bloomfield Village","MI","48301","USA","America/Detroit","248-312-8589","info@jonathanboos.com","248-723-8205","-83.226788","42.485812","Item Updated"
"a0WM0000005j9J6MAI","50d1d95ecdf4618f21000586","50d1d880cdf4618f21000583","Independent Curators International (ICI) ","401 Broadway, Suite 1620","","New York","NY","10013","","America/New_York","+1 212 254 8200","","","-74.00201","40.714275","Item Updated"
"a0WM0000005j9F3MAI","531f53b01a1e86dcb10001f6","52b22a5bcd530ea8c1000009","Primary Location","263 Walker Street","","Atlanta","GA","30313","US","America/New_York","404-827-0030","info@marciawoodgallery.com","","-84.390185","33.749099","Item Updated"
"a0WM0000005j9F4MAI","532092e91a1e86a4290000aa","52dd6a0d2213937b6c000127","Primary Location","Via Santa Giustina, 21","","Lucca","","55100","Italy","Europe/Rome","+39 0583 469490","info@claudiopoleschi.com","+39 0583 471464","10.502423","43.843966","Item Updated"
"a0WM0000005j9F5MAI","5320ad33c9dc243ed6000008","52dd6a932213937b6c0005e1","Primary Location","Via Francesco Negri 43","","Rome","","00154","Italy","Europe/Rome","+39 06 68809863","info@thegalleryapart.it","+39 06 68809863","12.482376","41.870353","Item Updated"
"a0WM0000005j9F6MAI","5320d0eea09a67e92200007f","5320d04dc9dc2410a500006a","Brooklyn","647 Fulton Street","","Brooklyn","NY","11217","United States","America/New_York","","","","-73.979135","40.688332","Item Updated"
"a0WM0000005j9F7MAI","5321b8337622ddeb2700003b","52dd69fd2213937b6c000096","Primary Location","via Lecco 20 ","","Milan","","20124","Italy","Europe/Rome","+ 39 02 2222 8336","info@galleriabianconi.com","","9.203196","45.475706","Item Updated"
"a0WM0000005j9F8MAI","532216f5b202a39f4b0000e8","52b7bd6bebad6427d5000360","Primary Location","39 Abercrombie Street","Chippendale","Sydney","NSW","2010","Australia","Australia/Sydney","61 430 318 438","pompom@galeriepompom.com","","151.216454","-33.854816","Item Updated"
